transaction_id,date,description,amount,category,payment_method,month,day_of_week,is_fraud,income_type,credit_score,debt_to_income_ratio,savings_rate,financial_stress_level,cash_flow_status,emergency_fund_pkr,emergency_fund_months,subscription_services,loan_payment_pkr,investment_amount_pkr,savings_goal_met,financial_scenario,fraud_flag,financial_advice_score,monthly_income_pkr
TXN0372,2023-05-17,Petrol Station,1720.17,Transport,EasyPaisa,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2482,2023-05-17,PTCL Broadband,5523.99,Utilities,JazzCash,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0108,2023-05-18,Monthly Rent,37159.71,Rent,Credit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0653,2023-05-18,Stationery,4849.1,Education,Debit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0720,2023-05-18,Water Bill,2223.63,Utilities,Debit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1299,2023-05-18,Uber,1765.0,Transport,Credit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0467,2023-05-19,Pizza Hut,1119.61,Food & Dining,JazzCash,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0701,2023-05-19,Uber,1208.78,Transport,Credit Card,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1323,2023-05-19,Cheetay Delivery,3861.86,Food & Dining,JazzCash,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1388,2023-05-19,Telenor Postpaid,2847.31,Utilities,EasyPaisa,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1398,2023-05-19,Video Game,907.62,Entertainment,Credit Card,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1513,2023-05-19,Daraz,5076.48,Shopping,Cash,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1951,2023-05-19,Burns Road,2832.95,Food & Dining,EasyPaisa,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0130,2023-05-20,Electronics Store,1618.14,Shopping,EasyPaisa,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0204,2023-05-20,Bykea,2070.04,Transport,Debit Card,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0948,2023-05-20,Telenor Postpaid,6455.24,Utilities,Credit Card,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1220,2023-05-20,Exam Fee,7619.8,Education,Debit Card,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0498,2023-05-21,Concert Ticket,1149.67,Entertainment,JazzCash,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2081,2023-05-21,KFC,620.1,Food & Dining,Debit Card,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1328,2023-05-22,Health Supplement,4689.25,Healthcare,Cash,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1427,2023-05-22,Tuition Fee,12193.32,Education,Cash,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0246,2023-05-23,Daraz,2192.03,Shopping,Debit Card,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0414,2023-05-23,Chase Up,2203.35,Shopping,EasyPaisa,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0521,2023-05-23,Netflix,1670.8,Entertainment,Debit Card,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1471,2023-05-23,Mutual Fund,4458.26,Savings,Credit Card,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2179,2023-05-23,Tuition Fee,7330.43,Education,Cash,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0161,2023-05-24,InDrive,999.54,Transport,Credit Card,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1258,2023-05-24,Burns Road,2883.25,Food & Dining,JazzCash,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0210,2023-05-25,Telenor Postpaid,1726.56,Utilities,EasyPaisa,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0262,2023-05-25,Khaadi,4995.93,Shopping,Debit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2247,2023-05-25,Daraz,8488.38,Shopping,Debit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2434,2023-05-25,Clothing Store,7597.88,Shopping,Credit Card,2023-05,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0177,2023-05-26,Hardee's,2436.22,Food & Dining,Credit Card,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1285,2023-05-26,KESC Electricity Bill,6159.46,Utilities,Debit Card,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2104,2023-05-26,Electronics Store,4047.35,Shopping,Credit Card,2023-05,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0477,2023-05-27,Jazz Internet,2333.2,Utilities,EasyPaisa,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1406,2023-05-27,Carrefour Grocery,4434.81,Food & Dining,Credit Card,2023-05,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0185,2023-05-28,McDonald's,953.01,Food & Dining,Debit Card,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0584,2023-05-28,Water Bill,4383.09,Utilities,Credit Card,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1932,2023-05-28,Hardee's,1010.8,Food & Dining,Debit Card,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2080,2023-05-28,Nayatel Internet,3935.12,Utilities,JazzCash,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2178,2023-05-28,Shoe Store,5535.78,Shopping,Credit Card,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2267,2023-05-28,Clothing Store,4985.17,Shopping,JazzCash,2023-05,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0088,2023-05-29,Student Biryani,479.38,Food & Dining,EasyPaisa,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0704,2023-05-29,InDrive,2006.09,Transport,JazzCash,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1276,2023-05-29,Optician,5763.55,Healthcare,JazzCash,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2116,2023-05-29,McDonald's,1264.45,Food & Dining,EasyPaisa,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2127,2023-05-29,Student Biryani,983.31,Food & Dining,Debit Card,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2161,2023-05-29,Chase Up,9176.72,Shopping,Credit Card,2023-05,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1129,2023-05-30,InDrive,950.6,Transport,Debit Card,2023-05,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0169,2023-05-31,Pizza Hut,3019.77,Food & Dining,JazzCash,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1180,2023-05-31,Kababjees,1522.22,Food & Dining,Cash,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1736,2023-05-31,Dentist,689.95,Healthcare,EasyPaisa,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2131,2023-05-31,Optician,1054.75,Healthcare,EasyPaisa,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2448,2023-05-31,Petrol Station,1643.49,Transport,Debit Card,2023-05,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1206,2023-06-01,Metro BRT,550.38,Transport,Debit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2187,2023-06-01,Clothing Store,6106.37,Shopping,Debit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2266,2023-06-01,Spotify,1475.26,Entertainment,EasyPaisa,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0178,2023-06-02,Amazon Prime,1217.3,Entertainment,Credit Card,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0285,2023-06-03,Café Latte,493.59,Food & Dining,JazzCash,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0495,2023-06-03,McDonald's,2473.28,Food & Dining,Credit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0957,2023-06-03,Parking Fee,113.94,Transport,Credit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1061,2023-06-03,Exam Fee,5934.03,Education,EasyPaisa,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1310,2023-06-03,FoodPanda Order,1701.34,Food & Dining,JazzCash,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2173,2023-06-03,Optician,1002.03,Healthcare,Debit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0539,2023-06-04,Careem Bike,100.26,Transport,JazzCash,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2299,2023-06-04,Cinema Ticket,197.48,Entertainment,Credit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2292,2023-06-05,Monthly Rent,20393.48,Rent,Cash,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2318,2023-06-05,Pizza Hut,1830.5,Food & Dining,Cash,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0519,2023-06-06,Shoe Store,2390.77,Shopping,JazzCash,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1953,2023-06-06,ATM Withdrawal,1304.21,Miscellaneous,EasyPaisa,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0317,2023-06-07,Electronics Store,8565.19,Shopping,Debit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0913,2023-06-07,University Fee,1100.22,Education,Cash,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1329,2023-06-07,Dawaai Pharmacy,1222.82,Healthcare,Credit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0292,2023-06-08,Doctor Visit,4155.73,Healthcare,EasyPaisa,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0367,2023-06-08,Cinema Ticket,148.48,Entertainment,EasyPaisa,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0525,2023-06-08,Netflix,1371.01,Entertainment,Credit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1780,2023-06-08,Metro BRT,442.16,Transport,EasyPaisa,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1959,2023-06-08,CNG Station,279.7,Transport,Credit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2451,2023-06-08,Monthly Rent,7792.83,Rent,Debit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0034,2023-06-09,Cinema Ticket,1354.67,Entertainment,Debit Card,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1745,2023-06-09,Meezan Savings,10530.45,Savings,Debit Card,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2270,2023-06-10,Tuition Fee,2890.41,Education,Credit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2357,2023-06-10,University Fee,8284.33,Education,Debit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2415,2023-06-10,Student Biryani,3425.04,Food & Dining,Debit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0404,2023-06-11,Shoe Store,1921.31,Shopping,Debit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0432,2023-06-11,Apartment Rent,21046.18,Rent,Cash,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0507,2023-06-11,Hospital Bill,3071.24,Healthcare,Credit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1051,2023-06-11,Shoe Store,3490.91,Shopping,EasyPaisa,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0476,2023-06-12,Hospital Bill,1314.29,Healthcare,EasyPaisa,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1469,2023-06-12,Imtiaz Superstore,2055.72,Food & Dining,Credit Card,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1815,2023-06-12,Bowling,288.69,Entertainment,JazzCash,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2420,2023-06-12,Burns Road,2428.86,Food & Dining,Cash,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0398,2023-06-13,Pharmacy,1859.26,Healthcare,Credit Card,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0762,2023-06-13,KFC,1301.06,Food & Dining,EasyPaisa,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1826,2023-06-13,Student Biryani,1218.53,Food & Dining,Credit Card,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1280,2023-06-14,Careem Bike,866.96,Transport,JazzCash,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2435,2023-06-14,Petrol Station,744.21,Transport,Debit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0651,2023-06-15,McDonald's,304.83,Food & Dining,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0728,2023-06-15,Carrefour Grocery,1637.29,Food & Dining,Debit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1054,2023-06-15,OLX Purchase,7696.79,Shopping,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1056,2023-06-15,Cinema Ticket,317.69,Entertainment,Credit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1139,2023-06-15,InDrive,1374.97,Transport,Credit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1175,2023-06-15,Nayatel Internet,4013.08,Utilities,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1408,2023-06-15,Nayatel Internet,1443.21,Utilities,EasyPaisa,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1507,2023-06-15,Metro BRT,1086.66,Transport,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1875,2023-06-15,Amazon Prime,2162.07,Entertainment,Debit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1553,2023-06-16,Parking Fee,604.01,Transport,Cash,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1741,2023-06-16,KFC,2145.74,Food & Dining,Cash,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2035,2023-06-16,Repair Service,2004.01,Miscellaneous,JazzCash,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2190,2023-06-16,University Fee,1441.85,Education,JazzCash,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2346,2023-06-16,Carrefour Grocery,898.44,Food & Dining,Cash,2023-06,Friday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0849,2023-06-17,Shoe Store,4798.4,Shopping,JazzCash,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0859,2023-06-17,Uber,264.06,Transport,Debit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1793,2023-06-17,Hospital Bill,4969.44,Healthcare,Credit Card,2023-06,Saturday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0346,2023-06-18,Dawaai Pharmacy,6259.34,Healthcare,Credit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0813,2023-06-18,Monthly Rent,9652.32,Rent,Credit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2054,2023-06-18,Coursera,5474.56,Education,Credit Card,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN2358,2023-06-18,Lab Test,614.87,Healthcare,Cash,2023-06,Sunday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0213,2023-06-19,Stationery,9364.75,Education,Debit Card,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1595,2023-06-19,Health Supplement,5139.23,Healthcare,Debit Card,2023-06,Monday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0906,2023-06-20,Khaadi,6026.99,Shopping,Debit Card,2023-06,Tuesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0453,2023-06-21,Nayatel Internet,4948.05,Utilities,Credit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0825,2023-06-21,Cheetay Delivery,396.92,Food & Dining,Credit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1351,2023-06-21,Apartment Rent,18084.52,Rent,Debit Card,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1687,2023-06-21,Café Latte,2360.45,Food & Dining,JazzCash,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1881,2023-06-21,SSGC Gas Bill,2401.12,Utilities,JazzCash,2023-06,Wednesday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN0333,2023-06-22,McDonald's,335.45,Food & Dining,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1136,2023-06-22,Parking Fee,640.62,Transport,JazzCash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1196,2023-06-22,Student Biryani,2833.31,Food & Dining,Cash,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
TXN1843,2023-06-22,KFC,3468.69,Food & Dining,Credit Card,2023-06,Thursday,0,Salary,695,0.392,0.119,Medium,Positive,418628.0,5.9,3,113110.0,74683.0,0,normal,0,61.2,80000
